task_name,index,prompt,answer,attribute
ko_quiz_1,715,'웬지'와 '왠지'어떤 것이 맞는 말?,왠지 익숙한 느낌이었다. ,
ko_quiz_1,716,'주구장창'과 '주야장천'어떤 것이 맞는 말?,주야장천 기다리고 있었다. ,
ko_quiz_1,717,'웅큼'과 '움큼'어떤 것이 맞는 말?,고양이 털이 한 움큼 빠졌어. ,
ko_quiz_1,718,'쏱다'와 '쏟다'어떤 것이 맞는 말?,바구니에 있는 감자를 쏟았다.,
ko_quiz_1,719,'보내다'와 '보네다'어떤 것이 맞는 말?,미국에 있는 친구에게 편지를 보내다.,
ko_quiz_1,720,'나루배'와 '나룻배'어떤 것이 맞는 말?,나룻배를 타고 강을 건넜다. ,
ko_quiz_1,721,'윗옷으로 입을 티셔츠'와 '웃옷으로 입을 티셔츠'어떤 것이 맞는 말?,윗옷으로 입을 티셔츠,
ko_quiz_1,722,'부패'와 '부폐'어떤 것이 맞는 말?,부정은 틀림없이 부패를 초래한다.,
ko_quiz_1,723,'되뇌이고'와 '되뇌고'어떤 것이 맞는 말?,지난 일을 되뇌고 있었다. ,
ko_quiz_1,724,'보푸라기'와 '보무라지'어떤 것이 맞는 말?,옷에 보푸라기가 일어났다. ,
ko_quiz_1,725,'차돌박이'와 '차돌배기'어떤 것이 맞는 말?,차돌박이,
ko_quiz_1,726,'코빼기'와 '콧배기'어떤 것이 맞는 말?,아까부터 코빼기도 보이지 않는다.,
ko_quiz_1,727,'골리다'와 '곯리다'어떤 것이 맞는 말?,친구를 골리면 안 됩니다.,
ko_quiz_1,728,'베포'와 '배포'어떤 것이 맞는 말?,그 사람은 참 배포가 크다.,
ko_quiz_1,729,'주춧돌'과 '주초돌'어떤 것이 맞는 말?,주춧돌만 남은 절터.,
ko_quiz_1,730,'깝치다'와 '깝죽거리다'어떤 것이 맞는 말?,봄이 되어 나비가 깝죽거린다.,
ko_quiz_1,731,'새벽녁'과 '새벽녘'어떤 것이 맞는 말?,새벽녘에 너무 추웠다. ,
ko_quiz_1,732,'널브러뜨리다'와 '널부러뜨리다'어떤 것이 맞는 말?,아이가 장난감을 온통 널브러뜨렸다.,
ko_quiz_1,733,'바야흐로'와 '바야으로'어떤 것이 맞는 말?,바야흐로 뜨거운 태양이 작열하는 여름이다.,
ko_quiz_1,734,'몇 갑절'과 '몇 곱절'어떤 것이 맞는 말?,몇 곱절 높은 가격으로 보상받았다. ,
ko_quiz_1,735,날씨가 '개다'와 '개이다'어떤 것이 맞는 말?,날씨가 활짝 개다.,
ko_quiz_1,736,'며칠'과 '몇 일'어떤 것이 맞는 말?,며칠만 좀 기다려 줘.,
ko_quiz_1,737,'너댓'과 '네댓'어떤 것이 맞는 말?,사탕이 네댓 개 있다. ,
ko_quiz_1,738,'유래없는'과 '유례없는'어떤 것이 맞는 말?,그것은 유례없는 사건이었다. ,
ko_quiz_1,739,'쩨쩨하게'와 '째째하게'어떤 것이 맞는 말?,너무 쩨쩨하게 굴지 마라.,
ko_quiz_1,740,'요컨대'와 '요컨데'어떤 것이 맞는 말?,요컨대 실력이 있어야 성공한다는 겁니다.,
ko_quiz_1,741,'바사지다'와 '바서지다'어떤 것이 맞는 말?,아끼던 유리잔이 산산이 바서졌다. ,
ko_quiz_1,742,'화제거리'와 '화젯거리'어떤 것이 맞는 말?,오늘날의 화젯거리가 되었다.,
ko_quiz_1,743,'노곤하다'와 '노근하다'어떤 것이 맞는 말?,목욕을 하고 나니 몸이 노곤하다. ,
ko_quiz_1,744,'난도'와 '난이도'어떤 것이 맞는 말?,이건 고난도 문제네요. ,
ko_quiz_1,745,'팽개치고'와 '팽게치고'어떤 것이 맞는 말?,가방을 팽개치고 밖으로 나갔다. ,
ko_quiz_1,746,'어이없다' 와 '어의없다'어떤 것이 맞는 말?,어이없어 말이 안 나온다.,
ko_quiz_1,747,'건더기'와 '건데기'어떤 것이 맞는 말?,건더기만 떠 먹어.,
ko_quiz_1,748,'대표로서'와 '대표로써'어떤 것이 맞는 말?,제가 대표로서 제안할게요.,
ko_quiz_1,749,'벛꽃'과 '벚꽃'어떤 것이 맞는 말?,벚꽃이 흐드러지게 피었다. ,
ko_quiz_1,750,'구덩이가 움푹 패었다.' '구덩이가 움푹 팼다.' '구덩이가 움푹 패였다.' 중 올바른 표기는?,구덩이가 움푹 패었다. ,
ko_quiz_1,751,'제부'와 '매제'어떤 것이 맞는 말?,매제도 내가 나온 남자 고등학교 나왔지?,
ko_quiz_1,752,'대화로써'와 '대화로서'어떤 것이 맞는 말?,대화로써 갈등을 풀었다. ,
ko_quiz_1,753,'가재미'와 '가자미'어떤 것이 맞는 말?,식탁에 가자미 구이가 올라왔다.,
ko_quiz_1,754,'이자율'과 '이자률'어떤 것이 맞는말?,적금 이자율이 궁금하다.,
ko_quiz_1,755,'태우다'와 '피우다'어떤 것이 맞는 말?,간지럼 그만 태워!,
ko_quiz_1,756,'홀몸'과 '혼잣몸'어떤 것이 맞는 말?,그는 홀몸으로 상경했다. ,
ko_quiz_1,757,'뛰다시피'와 '뛰다싶이'어떤 것이 맞는 말?,거의 뛰다시피 걸어갔다. ,
ko_quiz_1,758,'띠게'와 '띄게'어떤 것이 맞는 말?,눈에 띄게 좋아졌는데! ,
ko_quiz_1,759,'썩다'와 '썪다'어떤 것이 맞는 말?,사랑니가 썩어서 치과에 간다. ,
ko_quiz_1,760,'베짱'과 '배짱'어떤 것이 맞는 말?,그 정도 배짱은 필수다.,
ko_quiz_1,761,'버젓히'와 '버젓이'어떤 것이 맞는 말?,현수막이 버젓이 걸려 있었다. ,
ko_quiz_1,762,'전세방'과 '전셋방'어떤 것이 맞는 말?,전세방에서 신혼살림을 시작했다.,
ko_quiz_1,763,'결제'와 '결재'어떤 것이 맞는 말?,부탁하신 결재 서류가 없습니다.,
ko_quiz_1,764,'삿때질'과 '삿대질'어떤 것이 맞는 말?,함부로 남에게 삿대질하지마세요.,
ko_quiz_1,765,'볼일이 있으시다'와 '볼일이 계시다'어떤 것이 맞는 말?,김 선생님께서는 볼일이 있으셔서 잠시 출타하셨습니다.,
ko_quiz_1,766,'하마트면'과 '하마터면'어떤 것이 맞는 말?,하마터면 넘어질 뻔했네. ,
ko_quiz_1,767,'로서'와 '로써'어떤 것이 맞는 말?,게임으로써 수익을 창출한다. ,
ko_quiz_1,768,'집게발'과 '집개발'어떤 것이 맞는 말?,게는 집게발로 많은 일을 할 수 있다.,
ko_quiz_1,769,'높을손가'와 '높을쏜가'어떤 것이 맞는 말?,태산이 높다 한들 하늘보다 높을쏜가.,
ko_quiz_1,770,'원상복구'와 '원상복귀'어떤 것이 맞는 말?,컴퓨터 원상 복구 작업을 하다.,
ko_quiz_1,771,'홑몸'과 '홀몸'어떤 것이 맞는 말?,임신한 그녀는 홑몸이 아니다.,
ko_quiz_1,772,'높이다'와 '높히다'어떤 것이 맞는 말?,천정을 높였다.,
ko_quiz_1,773,'차조'와 '찰조'어떤 것이 맞는 말?,차조를 쌀과 섞어 먹었다. ,
ko_quiz_1,774,'겉잡을'과 '걷잡을'어떤 것이 맞는 말?,불이 걷잡을 수 없이 커졌다.,
ko_quiz_1,775,'미끌어지다'와 '미끄러지다'어떤 것이 맞는 말?,빙판에 미끄러지다. ,
ko_quiz_1,776,'상승율'과 '상승률'어떤 것이 맞는 말?,물가 상승률을 반영합니다. ,
ko_quiz_1,777,'썩히다'와 '썩이다'어떤 것이 맞는 말?,아까운 재능을 썩히다.,
ko_quiz_1,778,'저지르다'와 '저질르다'어떤 것이 맞는 말?,큰 실수를 저지르다.,
ko_quiz_1,779,'들렀다'와 '들렸다'어떤 것이 맞는 말?,서점에 들렀다 바로 갈게.,
ko_quiz_1,780,'철석같이'와 '철썩같이'어떤 것이 맞는 말?,나는 철석같이 믿고 따르겠다.,
ko_quiz_1,781,'실업률'과 '실업율'어떤 것이 맞는 말?,실업률을 낮추려는 정책이다.,
ko_quiz_1,782,'잿밥'과 '젯밥'어떤 것이 맞는 말?,염불보다 잿밥.,
ko_quiz_1,783,'쐬다'와 '쐐다'어떤 것이 맞는 말?,잠시 바람 좀 쐬고 오는 게 좋겠어.,
ko_quiz_1,784,'깎다'와 '깍다'어떤 것이 맞는 말?,이번에는 사과 껍질을 깎았다.,
ko_quiz_1,785,'널판지'와 '널빤지'어떤 것이 맞는 말?,널빤지를 잘라주세요.,
ko_quiz_1,786,'간절이'와 '간절히'어떤 것이 맞는 말?,간절히 원하면 이루어진다. ,
ko_quiz_1,787,'장농'과 '장롱'어떤 것이 맞는 말?,장롱 속에 넣어두었던 원피스를 찾았다. ,
ko_quiz_1,788,'묻히다'와 '뭍히다'어떤 것이 맞는 말?,그 부부는 같은 곳에 묻혀 잠들었다. ,
ko_quiz_1,789,'뵙다'와 '봽다'어떤 것이 맞는 말?,어르신을 뵙고자 찾아왔습니다. ,
ko_quiz_1,790,'패륜'과 '폐륜'어떤 것이 맞는 말?,패륜 범죄로 이어지고 있다.,
ko_quiz_1,791,'얽히고 설킨'과 '얽히고 섥힌'어떤 것이 맞는 말?,얽히고설킨 갈등을 풀기 어렵다. ,
ko_quiz_1,792,'애당초'와 '애시당초'어떤 것이 맞는 말?,그건 애당초 안될 거였어. ,
ko_quiz_1,793,'엇저녁'과 '엊저녁'어떤 것이 맞는 말?,엊저녁의 노을은 참 아름다웠다. ,
ko_quiz_1,794,'설레는'과 '설레이는'어떤 것이 맞는 말?,설레는 마음을 숨길 수 없어.,
ko_quiz_1,795,'에두르다'와 '애두르다'어떤 것이 맞는 말?,내가 말을 에둘러 하기는 했지.,
ko_quiz_1,796,'일일이'와 '일일히'어떤 것이 맞는 말?,그녀는 관객 한 명 한 명과 일일이 악수를 했다.,
ko_quiz_1,797,'의젓히'와 '의젓이'어떤 것이 맞는 말?,동생들 앞이라고 의젓이 행동했다. ,
ko_quiz_1,798,'뒷심'과 '뒷힘'어떤 것이 맞는 말?,뒷심이 부족해서 마무리를 잘하지 못했다.,
ko_quiz_1,799,'옳바른'과 '올바른'어떤 것이 맞는 말?,올바른 마음을 가져야 한다. ,
ko_quiz_1,800,'농지거리'와 '농지꺼리'어떤 것이 맞는 말?,악의에 찬 농지거리를 던졌다.,
ko_quiz_1,801,'이따가'와 '있다가'어떤 것이 맞는 말?,제 이름 이따가 불러주세요.,
ko_quiz_1,802,'며칠'과 '몇일'어떤 것이 맞는 말?,지난 며칠 동안 오늘만을 기다려 왔다.,
ko_quiz_1,803,'재개하다'와 '재게하다'어떤 것이 맞는 말?,시합을 재개하다. ,
ko_quiz_1,804,'절대절명'과 '절체절명'어떤 것이 맞는 말?,절체절명의 위기 ,
ko_quiz_1,805,'푯말'과 '표말'어떤 것이 맞는 말?,우연히 푯말을 발견했다.,
ko_quiz_1,806,'알맞는'과 '알맞은'어떤 것이 맞는 말?,다음 중 알맞은 답을 고르시오.,
ko_quiz_1,807,'떡볶이'와 '떡볶기'어떤 것이 맞는 말?,맛있는 떡볶이 간식 ,
ko_quiz_1,808,'손바닥만한 밭뙈기'와 '손바닥만한 밭떼기'어떤 것이 맞는 말?,손바닥만한 밭뙈기,
ko_quiz_1,809,'앉히자'와 '안치자'어떤 것이 맞는 말?,배고프니까 밥부터 안치자.,
ko_quiz_1,810,'덤터기'와 '덤테기'어떤 것이 맞는 말?,어디서 덤터기를 씌워? ,
ko_quiz_1,811,'곳곳이'와 '곳곳히'어떤 것이 맞는 말?,연휴가 되니 곳곳이 사람들로 북적인다.,
ko_quiz_1,812,'떡볶이'와 '떡볶기'어떤 것이 맞는 말?,내일 간식은 떡볶이로 할까?,
ko_quiz_1,813,'벌렸다'와 '벌였다'어떤 것이 맞는 말?,동네방네 잔치를 벌였다. ,
ko_quiz_1,814,'영낙없이'와 '영락없이'어떤 것이 맞는 말?,영락없이 닮은 꼴이다. ,
ko_quiz_1,815,'셈하다'와 '셈놓다'어떤 것이 맞는 말?,오늘은 얼마나 팔았나 셈했다.,
ko_quiz_1,816,'꺼슬꺼슬하다'와 '꺼실꺼실하다'어떤 것이 맞는 말?,손등이 꺼슬꺼슬하다. ,
ko_quiz_1,817,'오래동안'과 '오랫동안'어떤 것이 맞는 말?,그녀를 오랫동안 기다렸어. ,
ko_quiz_1,818,'바라'와 '바래'어떤 것이 맞는 말?,네가 행복하기를 바라 ,
ko_quiz_1,819,'멋장이'와 '멋쟁이'어떤 것이 맞는 말?,그는 멋쟁이가 맞다.,
ko_quiz_1,820,'이음매'와 '이음새'어떤 것이 맞는 말?,이음매 없는 물안경.,
ko_quiz_1,821,'얼룩이'와 '얼루기'어떤 것이 맞는 말?,우리집 강아지는 얼루기야.,
ko_quiz_1,822,'여태껏'과 '여지껏'어떤 것이 맞는 말?,여태껏 모르고 있었다.,
ko_quiz_1,823,'춥던지'와 '춥든지'어떤 것이 맞는 말?,"얼마나 춥던지, 물이 얼었다. ",
ko_quiz_1,824,'목메여'와 '목메어'어떤 것이 맞는 말?,그는 목메어 울었다. ,
ko_quiz_1,825,'날름'과 '낼름'어떤 것이 맞는 말?,혀를 날름 내밀었다.,
ko_quiz_1,826,'반듯이'와 '반드시'어떤 것이 맞는 말?,우리 힘으로 반드시 해내자!,
ko_quiz_1,827,'윗통'과 '웃통'어떤 것이 맞는 말?,웃통을 벗으니 정말 시원하다.,
ko_quiz_1,828,'붇어나서'와 '불어나서'어떤 것이 맞는 말?,강물이 불어나서 길을 건널 수가 없다.,
ko_quiz_1,829,'또아리'와 '똬리'어떤 것이 맞는 말?,동이를 일 때 똬리가 필요하다. ,
ko_quiz_1,830,'몽당연필'과 '몽땅연필'어떤 것이 맞는 말?,이 연필은 몽당연필 이 될 때까지 써라.,
ko_quiz_1,831,'달립니다'와 '딸립니다'어떤 것이 맞는 말?,자금이 많이 달립니다.,
ko_quiz_1,832,'아버지를 여의고'와 '아버지를 여위고'어떤 것이 맞는 말?,아버지를 여의고 슬픔에 빠졌다.,
ko_quiz_1,833,'산 너머'와 '산 넘어'어떤 것이 맞는 말?,저 산 너머는 어떨까? ,
ko_quiz_1,834,'박힌'과 '박인'어떤 것이 맞는 말?,그 남자의 굳은살 박인 발을 봐. ,
ko_quiz_1,835,'앙값음'과 '앙갚음'어떤 것이 맞는 말?,차전 패배의 앙갚음 ,
ko_quiz_1,836,'도롱뇽'과 '도룡뇽'어떤 것이 맞는 말?,이 연못엔 도롱뇽이 산다. ,
ko_quiz_1,837,'들르다'와 '들리다'어떤 것이 맞는 말?,가는 길에 잠시 들를게요.,
ko_quiz_1,838,'사래들리다'와 '사레들리다'어떤 것이 맞는 말?,사레들린 기침 소리가 들렸다. ,
ko_quiz_1,839,'본떠'와 '본따'어떤 것이 맞는 말?,모양을 본떴다. ,
ko_quiz_1,840,'재떨이'와 '재털이'어떤 것이 맞는 말?,재떨이 좀 주세요.,
ko_quiz_1,841,'돋우다'와 '돋구다'어떤 것이 맞는 말?,시력이 떨어져 안경 도수를 돋궈야 한다. ,
ko_quiz_1,842,'빚을 갚다'와 '빛을 갚다'어떤 것이 맞는 말?,드디어 빚을 다 갚았다.,
ko_quiz_1,843,'매고'와 '메고'어떤 것이 맞는 말?,배낭 하나 메고 떠났다. ,
ko_quiz_1,844,'흑설탕'과 '흙설탕'어떤 것이 맞는 말?,이 과자는 흑설탕을 첨가하였다.,
ko_quiz_1,845,'폭발'과 '폭팔'어떤 것이 맞는 말?,폭탄이 폭발했다. ,
ko_quiz_1,846,'심난한'와 '심란한'어떤 것이 맞는 말?,너 때문에 심란한 표정을 지었다. ,
ko_quiz_1,847,'좋은 데가'와 '좋은 대가'어떤 것이 맞는 말?,경치 좋은 데가 어디 있을까?,
ko_quiz_1,848,'노름으로 탕진하다'와 '놀음으로 탕진하다'어떤 것이 맞는 말?,노름으로 재산을 탕진했다.,
ko_quiz_1,849,'그을다'와 '그으르다'어떤 것이 맞는 말?,흙벽이 시꺼멓게 그을다.,
ko_quiz_1,850,'금새'와 '금세'어떤 것이 맞는 말?,한 주가 금세 지나갔네. ,
ko_quiz_1,851,'하예'와 '하얘'어떤 것이 맞는 말?,네 얼굴이 유난히 하얘. ,
ko_quiz_1,852,'애닯다'와 '애달프다'어떤 것이 맞는 말?,애달픈 사연을 들었지.,
ko_quiz_1,853,'짭짤하다'와 '짭잘하다'어떤 것이 맞는 말?,수익이 꽤 짭짤하다.,
ko_quiz_1,854,'장미빛'와 '장밋빛'어떤 것이 맞는 말?,서울로 올라오며 장밋빛 미래를 꿈꾸었다. ,
ko_quiz_1,855,'그런데도'와 '그런대도'어떤 것이 맞는 말?,그런데도 지금까지 모르고 있었다니!,
ko_quiz_1,856,'내노라하다'와 '내로라하다'어떤 것이 맞는 말?,그는 전 세계에서 내로라하는 춤꾼이다. ,
ko_quiz_1,857,'뒤좇았다'와 '뒤쫓았다'어떤 것이 맞는 말?,그는 계속 강도를 뒤쫓았다.,
ko_quiz_1,858,'인사말'과 '인삿말'어떤 것이 맞는 말?,두 사람은 인사말을 나누었다. ,
ko_quiz_1,859,'채납'과 '체납'어떤 것이 맞는 말?,영업부에서 제출한 제안이 회장에게 채납되었다. ,
ko_quiz_1,860,'계양'과 '게양'어떤 것이 맞는 말?,비가 와도 국기 게양하나요? ,
ko_quiz_1,861,'넘어'와 '너머'어떤 것이 맞는 말?,진실은 저 너머로 ,
ko_quiz_1,862,'오랫동안'과 '오랜동안'어떤 것이 맞는 말?,꽤 오랫동안 기다렸어.,
ko_quiz_1,863,'매어라'와 '메어라'어떤 것이 맞는 말?,나무에 끈을 단단히 매어라.,
ko_quiz_1,864,'잠궜다'와 '잠갔다'어떤 것이 맞는 말?,금고에 돈을 넣고 잠갔다. ,
ko_quiz_1,865,'훤칠하다'와 '훤출하다'어떤 것이 맞는 말?,훤칠한 나무가 자리하고 있다.,
ko_quiz_1,866,'하마트면'과 '하마터면'어떤 것이 맞는 말?,하마터면 큰일 날 뻔했다. ,
ko_quiz_1,867,'느즈막'과 '느지막'어떤 것이 맞는 말?,느지막하게 일어나 학교를 갔다.,
ko_quiz_1,868,'백분율'과 '백분률'어떤 것이 맞는 말?,백분율로 환산해보자. ,
ko_quiz_1,869,'요 며칠'과 '요 몇일'어떤 것이 맞는 말?,요 며칠 날씨가 매우 화창하다. ,
ko_quiz_1,870,'어께'와 '어깨'어떤 것이 맞는 말?,어깨가 며칠 전부터 너무 아프다. ,
ko_quiz_1,871,'개수통'과 '재수통'어떤 것이 맞는 말?,빈 그릇을 개수통에 넣었다.,
ko_quiz_1,872,'돌멩이'와 '돌맹이'어떤 것이 맞는 말?,괜히 돌멩이를 발로 찼다.,
ko_quiz_1,873,'불리다'와 '불리우다'어떤 것이 맞는 말?,천재라고 불린 사나이. ,
ko_quiz_1,874,'담궈라'와 '담가라'어떤 것이 맞는 말?,술을 지금 당장 담가라.,
ko_quiz_1,875,'머릿말'과 '머리말'어떤 것이 맞는 말?,작가가 쓴 머리말에 나와. ,
ko_quiz_1,876,'오지랍'과 '오지랖'어떤 것이 맞는 말?,그 친구 오지랖도 넓군. ,
ko_quiz_1,877,'꿰매다'와 '꿰메다'어떤 것이 맞는 말?,구멍난 교복을 꿰매다.,
ko_quiz_1,878,'깨끗이'와 '깨끗히'어떤 것이 맞는 말?,방을 깨끗이 치웠다.,
ko_quiz_1,879,'진학률'과 '진학율'어떤 것이 맞는 말?,대학 진학률이 정말 높구나.,
ko_quiz_1,880,'쭈구러지다'와 '쭈그러지다'어떤 것이 맞는 말?,쭈그러진 냄비는 이제 버리자. ,
ko_quiz_1,881,'칠흑'과 '칠흙'어떤 것이 맞는 말?,그 밤은 칠흑같이 어두웠다. ,
ko_quiz_1,882,'쓸게'와 '쓸개'어떤 것이 맞는 말?,너 간이랑 쓸개 다 빼줄 것처럼 굴지마라! ,
ko_quiz_1,883,'적당량'과 '적당양'어떤 것이 맞는 말?,적당량을 섭취하세요.,
ko_quiz_1,884,'마음을 조리다'와 '마음을 졸이다'어떤 것이 맞는 말?,마음을 졸이다 ,
ko_quiz_1,885,'갯수'와 '개수'어떤 것이 맞는 말?,몇 개인지개수를 세어 봐. ,
ko_quiz_1,886,'심술머리'와 '심술딱지'어떤 것이 맞는 말?,넌 왜이리 심술딱지가 나있니? ,
ko_quiz_1,887,'가십시오'와 '가십시요'어떤 것이 맞는 말?,안녕히 가십시오,
ko_quiz_1,888,'벗어부치다'와 '벗어붙이다'어떤 것이 맞는 말?,고정관념을 벗어부치다. ,
ko_quiz_1,889,'않 해요'와 '안 해요'어떤 것이 맞는 말?,이제 걱정 안 해요. ,
ko_quiz_1,890,'아귀찜'과 '아구찜'어떤 것이 맞는 말?,아귀찜,
ko_quiz_1,891,'짧다랗다'와 '짤따랗다'어떤 것이 맞는 말?,이 나무는 키가 짤따랗다.,
ko_quiz_1,892,'문구'과와 '문귀'어떤 것이 맞는 말?,좋은 문구를 따로 기록했다.,
ko_quiz_1,893,'쌉싸름하다'와 '쌉쓰름하다'어떤 것이 맞는 말?,달래 맛이 쌉싸름하다. ,
ko_quiz_1,894,'오랜만'과 '오랫만'어떤 것이 맞는 말?,송년회에서 오랜만에 만난 친구들. ,
ko_quiz_1,895,'차간'과 '찻간'어떤 것이 맞는 말?,찻간에는 등산복 차림의 승객이 많았다.,
ko_quiz_1,896,'역할'과 '역활'어떤 것이 맞는 말?,난 내 역할에 충실했어. ,
ko_quiz_1,897,'손에 거머쥐고 놓지 않았다.' '손에 검어쥐고 놓지 않았다.' '손에 거머지고 놓지 않았다.' 중 올바른 표기는?,손에 거머쥐고 놓지 않았다. ,
ko_quiz_1,898,'조쌀'과 '좁쌀'어떤 것이 맞는 말?,좁쌀만큼 작은 점.,
ko_quiz_1,899,'버러지'와 '벌러지'어떤 것이 맞는 말?,버러지 한 마리가 바닥을 기어간다.,
ko_quiz_1,900,'어이없다' 와 '어의없다'어떤 것이 맞는 말?,어이없어 말이 안 나온다.,
ko_quiz_1,901,'아지랭이'와 '아지랑이'어떤 것이 맞는 말?,아지랑이가 피어오른다.,
ko_quiz_1,902,'무'와 '무우'어떤 것이 맞는 말?,김장 김치에 들어갈 무를 샀다.,
ko_quiz_1,903,'알리려고'와 '알릴려고'어떤 것이 맞는 말?,네가 왔다고 알리려고 한다.,
ko_quiz_1,904,어떤 것이 맞는 말?,삼촌의 수염이 까슬까슬하다. ,
ko_quiz_1,905,'눌은밥'과 '누른밥'어떤 것이 맞는 말?,눌은밥이 구수하다. ,
ko_quiz_1,906,'시허예지다'와 '시허얘지다'어떤 것이 맞는 말?,어느새 머리칼이 시허예졌다.,
ko_quiz_1,907,'너그러이'와 '너그러히'어떤 것이 맞는 말?,너그러이 용서해 주십시오.,
ko_quiz_1,908,'상대를 밀어붙이다' '상대를 밀어부치다' 중 올바른 표기는?,상대를 밀어붙이다,
ko_quiz_1,909,'방증'과 '반증'어떤 것이 맞는 말?,그 주장을 뒤집을 반증이 있다.,
ko_quiz_1,910,'빈털털이'와 '빈털터리'어떤 것이 맞는 말?,빈털터리 신세가 되었다.,
ko_quiz_1,911,'조그마하다'과 '조그만하다'어떤 것이 맞는 말?,저의 조그마한 성의입니다.,
ko_quiz_1,912,'심술머리'와 '심술딱지'어떤 것이 맞는 말?,그 심술딱지는 놀부 저리 가라다. ,
ko_quiz_1,913,'제작년'과 '재작년'어떤 것이 맞는 말?,재작년 시월에 결혼했지. ,
ko_quiz_1,914,'런지'와 '는지'어떤 것이 맞는 말?,잘 돌아갔을는지 모르겠다. ,
ko_quiz_1,915,'그러메도'와 '그럼에도'어떤 것이 맞는 말?,그럼에도 불구하고 그는 아랑곳하지 않았다. ,
ko_quiz_1,916,'재고'와 '제고'어떤 것이 맞는 말?,그 계획에 대해 재고해 봐야겠다.,
ko_quiz_1,917,'거에요'와 '거예요'어떤 것이 맞는 말?,그거 영수 거예요. ,
ko_quiz_1,918,'아빠 품이 널따랗다' '아빠 품이 넓다랗다' 중 어떤 것이 맞는 말?,아빠 품이 널따랗다.,
ko_quiz_1,919,'찿다'와 '찾다'어떤 것이 맞는 말?,없어졌던 휴대폰을 드디어 찾다.,
ko_quiz_1,920,'산뜻이'와 '산뜻히'어떤 것이 맞는 말?,비행기가 산뜻이 내려앉는다.,
ko_quiz_1,921,'딸려서'와 '달려서'어떤 것이 맞는 말?,체력이 달려서 못 오르겠어. ,
ko_quiz_1,922,'좋을는지'와 '좋을런지'어떤 것이 맞는 말?,무엇이 좋을는지 잘 모르겠다.,
ko_quiz_1,923,'메고'와 '매고'어떤 것이 맞는 말?,넥타이는 잘 매고 가야지. ,
ko_quiz_1,924,'어물쩍'과 '어물쩡'어떤 것이 맞는 말?,이 일은 어물쩍 넘어가면 안 된다. ,
ko_quiz_1,925,'여남은'과 '여라문'어떤 것이 맞는 말?,사람이 여남은밖에 모이지 않았다. ,
ko_quiz_1,926,'겉치레'와 '겉치례'어떤 것이 맞는 말?,겉치레만 중요시하면 내면을 가꿀 수 없다. ,
ko_quiz_1,927,'반듯이'와 '반드시'어떤 것이 맞는 말?,등을 세우고 반듯이 앉아라. ,
ko_quiz_1,928,'깎듯이'와 '깍듯이'어떤 것이 맞는 말?,그녀는 깍듯이 인사한다.,
ko_quiz_1,929,'집에 들러서'와 '집에 들려서'어떤 것이 맞는 말?,집에 들러서 옷을 갈아입었다.,
ko_quiz_1,930,'어디에다'의준말로 옳은 것은?,이 돈은 얻다 쓸지 고민이다. ,
ko_quiz_1,931,'깎듯이'와 '깍듯이'어떤 것이 맞는 말?,동네 어르신께 깍듯이 인사하다. ,
ko_quiz_1,932,'철딱서니'와 '철닥서니'어떤 것이 맞는 말?,철딱서니 없는 녀석이다. ,
ko_quiz_1,933,'불건마는'과 '불것마는'어떤 것이 맞는 말?,바람이 불건마는 여전히 더위가 가시질 않는다. ,
ko_quiz_1,934,'번번히'와 '번번이'어떤 것이 맞는 말?,그는 번번이 매년 선물을 준다. ,
ko_quiz_1,935,'살풀이'와 '살막이'어떤 것이 맞는 말?,무당이 살풀이 굿을 시작했다.,
ko_quiz_1,936,'생각하건대'의 준말은?,생각건대 괜찮은 제안이야.,
ko_quiz_1,937,'나르다'와 '날르다'어떤 것이 맞는 말?,이삿짐을 나르다.,
ko_quiz_1,938,'찌개'와 '찌게'어떤 것이 맞는 말?,김치찌개를 시킬까요?,
ko_quiz_1,939,'기차간'과 '기찻간'어떤 것이 맞는 말?,낡은 기차간에 앉아 있다.,
ko_quiz_1,940,'모자란 돈'와 '모자른 돈'어떤 것이 맞는 말?,모자란 돈은 아르바이트로 마련했어요.,
ko_quiz_1,941,'재작년'과 '제작년'어떤 것이 맞는 말?,그건 재작년의 일이다. ,
ko_quiz_1,942,'샅샅이'와 '샅샅히'어떤 것이 맞는 말?,집 안을 샅샅이 뒤지다. ,
ko_quiz_1,943,'끔찍이'와 '끔찍히'어떤 것이 맞는 말?,나를 끔찍이 귀여워하셨다.,
ko_quiz_1,944,'햇감자'와 '해감자'어떤 것이 맞는 말?,햇감자 수확이 한창이다.,
ko_quiz_1,945,'심려'와 '심여'와 '심열'어떤 것이 맞는 말?,심려를 끼쳐 죄송합니다.,
ko_quiz_1,946,'할인률'과 '할인율'어떤 것이 맞는 말?,할인율이 매우 높다.,
ko_quiz_1,947,'몇 군데'와 '몇 군대'어떤 것이 맞는 말?,고칠 곳이 몇 군데 있네요.,
ko_quiz_1,948,'되라고'와 '돼라고'어떤 것이 맞는 말?,좋은 사람이 되라고 하셨다.,
ko_quiz_1,949,'맛깔지다'와 '맛깔스럽다'어떤 것이 맞는 말?,그가 만든 음식은 정말 맛깔스럽다. ,
ko_quiz_1,950,'피자집'과 '피잣집'어떤 것이 맞는 말?,사거리에 있는 피자집이 맛있어.,
ko_quiz_1,951,'혼꾸멍나다'와 '혼구멍나다'어떤 것이 맞는 말?,철수는 수업시간에 졸다가 혼꾸멍났다.,
